Frame,Timestamp,Track_ID,X1,Y1,X2,Y2,Center_X,Center_Y,Zone,Confidence
213,16.26823493469793,3,108.45448695032272,53.719720415649746,178.9571714940098,177.22295996806452,143,115,Nenhuma,0.8
213,16.26823493469793,10,343.3693153734321,28.513696609073847,402.9010425782217,135.1401344353187,373,81,Nenhuma,0.8
213,16.26823493469793,12,319.45375289512316,215.74382780970802,417.52289772969107,356.25248712115354,368,285,Nenhuma,0.8
213,16.26823493469793,20,448.60777816685925,94.71655369749084,509.48605185774227,207.52345249868796,479,151,Nenhuma,0.8
216,16.497365004200716,1,400.3274541827236,40.78451886421767,443.8099974733866,141.46185814816934,422,91,Nenhuma,0.8
216,16.497365004200716,2,33.57622829950538,88.1226148515874,87.37775930577624,234.8817379113592,60,161,Nenhuma,0.8
216,16.497365004200716,3,109.32280740908594,55.12645667078121,178.71742139148,177.77877499294027,144,116,Nenhuma,0.8
216,16.497365004200716,10,350.14104220022625,29.28524149157731,409.71410249576365,136.42928663288717,379,82,Nenhuma,0.8
216,16.497365004200716,12,319.9622387153215,215.90738915040703,419.6248228580154,356.06662962549296,369,285,Nenhuma,0.8
216,16.497365004200716,20,446.14624916571415,89.62281670938847,507.9316828743888,205.78775858151664,477,147,Nenhuma,0.8
219,16.726495073703507,1,400.39551141802554,39.6647346844166,443.83645364691506,140.7842302873479,422,90,Nenhuma,0.8
219,16.726495073703507,2,33.276258538290094,88.11712630106577,85.8938036754322,231.6637488280798,59,159,Nenhuma,0.8
219,16.726495073703507,3,109.911459456273,54.34287993437084,179.00003419112818,177.32173745372663,144,115,Nenhuma,0.8
219,16.726495073703507,10,351.59669285847406,31.462447211180425,410.17040830514935,138.0793879141627,380,84,Nenhuma,0.8
219,16.726495073703507,12,318.15775405771194,215.96942995866843,419.7698146458172,355.9988970386695,368,285,Nenhuma,0.8
219,16.726495073703507,20,445.37703972684756,86.53008929277166,507.4081960313176,205.24661703118363,476,145,Nenhuma,0.8
222,16.955625143206294,1,402.8459917246224,38.65501357036745,446.3644615591911,140.75579262224738,424,89,Nenhuma,0.8
222,16.955625143206294,2,33.42990377029935,89.44186184892712,85.71683934003934,232.4591452911615,59,160,Nenhuma,0.8
222,16.955625143206294,3,109.1168924470602,52.734315318259036,178.77870961037445,177.8037987852474,143,115,Nenhuma,0.8
222,16.955625143206294,10,355.9814015558935,34.203354102679796,412.6707967125502,136.66659562577053,384,85,Nenhuma,0.8
222,16.955625143206294,12,315.5215987186744,215.99265539325884,418.47145619466716,355.97602001536484,366,285,Nenhuma,0.8
222,16.955625143206294,20,445.59997340313555,88.76492614360023,505.6501662207558,205.17977943239333,475,146,Nenhuma,0.8
225,17.18475521270908,1,406.4689931252617,38.35932703717788,449.4069574536792,140.9331227387002,427,89,Nenhuma,0.8
225,17.18475521270908,2,33.39220718515196,89.25822804617216,86.40197615395113,234.09313022308606,59,161,Nenhuma,0.8
225,17.18475521270908,3,107.32589349165731,52.790404271659675,176.8881259324471,177.98192924310666,142,115,Nenhuma,0.8
225,17.18475521270908,10,364.7776060488789,38.4933426646092,419.30603923804114,137.266412197248,392,87,Nenhuma,0.8
225,17.18475521270908,12,315.7360401023296,214.67905687046903,421.40585765777695,355.97000187980154,368,285,Nenhuma,0.8
225,17.18475521270908,20,445.51865674947567,87.83433352555383,505.4763418984705,205.330375734577,475,146,Nenhuma,0.8
228,17.41388528221187,1,406.5005029007796,36.900214474171456,448.55190341365073,137.3571201163398,427,87,Nenhuma,0.8
228,17.41388528221187,2,33.17652045412753,89.83992533976428,86.19008594172575,234.705675208806,59,162,Nenhuma,0.8
228,17.41388528221187,3,108.40455681188602,54.14186188841652,177.0105917008869,178.0442512250443,142,116,Nenhuma,0.8
228,17.41388528221187,10,381.9433659670444,41.38173740055247,437.4150474901872,142.00343518835206,409,91,Nenhuma,0.8
228,17.41388528221187,12,316.2706035523187,214.18572123070345,424.70288005215133,356.62838233505,370,285,Nenhuma,0.8
228,17.41388528221187,20,446.03836257596913,88.24317814093291,505.70398064977593,206.13806619741,475,147,Nenhuma,0.8
231,17.643015351714656,1,406.53200378782395,35.441101911165035,447.69685826209576,133.78111749397937,427,84,Nenhuma,0.8
231,17.643015351714656,2,33.372542899919665,90.04922250289795,86.48248996042427,234.93601432817414,59,162,Nenhuma,0.8
231,17.643015351714656,3,107.46841230780277,52.68352500499987,176.41563544947496,178.06180467373116,141,115,Nenhuma,0.8
231,17.643015351714656,10,383.775598553776,40.45814928161309,460.14902616536665,183.44059967334513,421,111,Nenhuma,0.8
231,17.643015351714656,12,316.7914331776468,213.34609130213005,427.60856623978333,356.87970861869803,372,285,Nenhuma,0.8
231,17.643015351714656,20,448.03360881354155,93.12168408053726,505.51786529719993,206.5488839399705,476,149,Nenhuma,0.8
234,17.872145421217443,1,406.56349578639475,33.98198934815861,446.84182199901437,130.20511487161897,426,82,Nenhuma,0.8
234,17.872145421217443,2,33.13434359954653,89.45447710248015,86.23474763210322,234.35679025124767,59,161,Nenhuma,0.8
234,17.872145421217443,3,107.47982045280138,48.85754752927885,177.14040721073542,177.40713277752099,142,113,Nenhuma,0.8
234,17.872145421217443,10,394.06005591496705,47.75373503796162,475.45623115174305,205.72283956328147,434,126,Nenhuma,0.8
234,17.872145421217443,12,317.2696173784484,215.6635948687706,427.75885554574165,356.316882535746,372,285,Nenhuma,0.8
234,17.872145421217443,20,449.19596946587137,95.12721154280487,505.97428933887,206.8324769685501,477,150,Nenhuma,0.8
237,18.101275490720234,1,391.3698781913188,34.767323632684096,434.40873998978265,135.1197918184697,412,84,Nenhuma,0.8
237,18.101275490720234,2,32.35332809928019,87.23490441179187,86.16257992594592,234.13460039982607,59,160,Nenhuma,0.8
237,18.101275490720234,3,108.5930130689294,46.114331069792456,178.26234451588294,175.851086022025,143,110,Nenhuma,0.8
237,18.101275490720234,10,404.7723339655692,53.49149636175923,487.3203658344604,218.1156233956529,446,135,Nenhuma,0.8
237,18.101275490720234,12,318.3483023292695,219.88249173560263,427.5529093924859,356.0996398288362,372,287,Nenhuma,0.8
237,18.101275490720234,20,450.46103177051475,87.90796557841139,510.12136424924165,207.00852828513632,480,147,Nenhuma,0.8
240,18.33040556022302,1,390.4248251642118,34.54501229678074,433.65107430093474,134.88910334747152,412,84,Nenhuma,0.8
240,18.33040556022302,2,32.34496473021463,87.05514608014428,86.5042105609799,234.70789963638546,59,160,Nenhuma,0.8
240,18.33040556022302,3,108.26739912059492,44.429190199866454,178.79099463057446,176.5589013189869,143,110,Nenhuma,0.8
240,18.33040556022302,10,411.2520233587431,62.66206647466214,496.0664623868031,236.0359088077684,453,149,Nenhuma,0.8
240,18.33040556022302,12,320.4762728188408,221.46219026899695,430.412089685322,356.0191298300941,375,288,Nenhuma,0.8
240,18.33040556022302,20,454.43608846690955,87.24663071537466,513.3239248928368,206.44323663919863,483,146,Nenhuma,0.8
240,18.33040556022302,26,498.5558203792667,211.2509918244802,606.9482986982705,357.01625126921095,552,284,Nenhuma,0.8
243,18.559535629725808,1,388.9537043540352,33.440831623472064,431.6283600186015,132.50524526780157,410,82,Nenhuma,0.8
243,18.559535629725808,2,33.580331953589294,87.64826396969791,84.73522304926996,225.70520904137902,59,156,Nenhuma,0.8
243,18.559535629725808,3,110.35288648432768,47.07625132085866,179.38055912451577,177.48447162998804,144,112,Nenhuma,0.8
243,18.559535629725808,10,420.51722799603124,70.66334273343806,505.6299979457669,246.19599479769687,463,158,Nenhuma,0.8
243,18.559535629725808,12,322.1225457881099,217.34985409814325,437.24884707442163,355.99104453673465,379,286,Nenhuma,0.8
243,18.559535629725808,20,453.63075772716263,85.35140822871136,512.7246878539003,204.96606361688754,483,145,Nenhuma,0.8
243,18.559535629725808,26,490.57901933241175,211.29182806032486,599.0768416265101,357.1987514571433,544,284,Nenhuma,0.8
246,18.788665699228595,1,387.4825792324232,32.33665095016339,429.60565004770353,130.12138718813162,408,81,Nenhuma,0.8
246,18.788665699228595,2,33.17080854887082,88.56088094113277,84.93372297860776,228.32327652796835,59,158,Nenhuma,0.8
246,18.788665699228595,3,109.43369597047399,50.12131313995015,175.38867869521454,176.52612253348835,142,113,Nenhuma,0.8
246,18.788665699228595,10,428.13015489942876,83.27845003613004,516.5058958835558,268.2563256568688,472,175,Nenhuma,0.8
246,18.788665699228595,12,319.2411798508491,207.28929633082157,441.89901638629544,355.9818279282721,380,281,Nenhuma,0.8
246,18.788665699228595,20,452.8254285226313,83.45618574204806,512.1254492797481,203.48889059457645,482,143,Nenhuma,0.8
246,18.788665699228595,26,463.84038838952785,203.13242514212382,576.7471847472631,354.41028095013587,520,278,Nenhuma,0.8
249,19.017795768731382,1,386.01144979937584,31.232470276854713,427.58294438824095,127.73752910846164,406,79,Nenhuma,0.8
249,19.017795768731382,2,33.273653040553086,88.6562927192498,84.81438928509996,227.82094397399288,59,158,Nenhuma,0.8
249,19.017795768731382,3,108.85294867670768,48.63877225454705,174.7468032171322,176.8259875055374,141,112,Nenhuma,0.8
249,19.017795768731382,10,442.312659674489,98.17523628291548,523.6966941933695,269.9228217181407,483,184,Nenhuma,0.8
249,19.017795768731382,12,330.90370339569546,201.57745817749714,457.84988937122864,355.9791786761926,394,278,Nenhuma,0.8
249,19.017795768731382,20,452.0201008533155,81.56096325538478,511.52620917038035,202.0117175722654,481,141,Nenhuma,0.8
249,19.017795768731382,26,449.02800758806154,201.71599672669663,564.7872249218772,355.3815463157779,506,278,Nenhuma,0.8
252,19.24692583823417,2,33.37649411581819,88.75170449736684,84.69505900800934,227.31861142001736,59,158,Nenhuma,0.8
252,19.24692583823417,3,107.83684297363632,48.75772045086739,172.6838227078861,175.62162004845936,140,112,Nenhuma,0.8
252,19.24692583823417,10,453.3380335415343,117.86786708230863,534.9272689763463,288.2055198772227,494,203,Nenhuma,0.8
252,19.24692583823417,12,334.48742474741164,190.3432391360696,469.6088991704636,355.3354542827589,402,272,Nenhuma,0.8
252,19.24692583823417,26,446.5964118163287,206.1392643360071,558.8932861226336,352.2712465256063,502,279,Nenhuma,0.8
252,19.24692583823417,29,169.8651828407157,13.0,202.8687857829452,109.76632379105347,186,61,Nenhuma,0.8
255,19.47605590773696,1,371.2643063806367,33.61302249196867,414.4938297193351,132.2199473952266,392,82,Nenhuma,0.8
255,19.47605590773696,2,33.15622804470549,88.1269900520787,86.55220922538047,232.9230981066926,59,160,Nenhuma,0.8
255,19.47605590773696,3,105.88789190941023,48.818367951011304,170.81506310148836,175.8248550447046,138,112,Nenhuma,0.8
255,19.47605590773696,10,474.6734629921715,134.839610853083,553.9696344931748,296.12711661886703,514,215,Nenhuma,0.8
255,19.47605590773696,12,330.98835447398426,186.03569628406257,467.4965385734077,355.722957590276,399,270,Nenhuma,0.8
255,19.47605590773696,26,449.88465063072505,212.09587802352885,561.2252810366855,353.9417176911053,505,283,Nenhuma,0.8
255,19.47605590773696,29,169.50591042480505,13.0,202.61601491275508,109.97832626852707,186,61,Nenhuma,0.8
255,19.47605590773696,30,408.47763629453084,45.57610718556796,476.4699315304082,185.5879867011291,442,115,Nenhuma,0.8
258,19.705185977239747,1,366.11961312669996,30.92610968492594,410.54821781068705,131.59344929133601,388,81,Nenhuma,0.8
258,19.705185977239747,2,33.21342652320455,88.147081372947,86.65145350133386,233.05949860060701,59,160,Nenhuma,0.8
258,19.705185977239747,3,105.1245024745412,50.172975697932074,169.50530274437767,176.5666243342264,137,113,Nenhuma,0.8
258,19.705185977239747,10,512.7640725934947,155.73317864826612,577.8137340322323,279.4998869083382,545,217,Nenhuma,0.8
258,19.705185977239747,12,330.6583278521887,174.16424757109712,473.67744535692174,355.2412763029308,402,264,Nenhuma,0.8
258,19.705185977239747,26,461.59341956401096,219.76264623880633,569.7698119871704,355.25486998598933,515,287,Nenhuma,0.8
258,19.705185977239747,29,169.3384807012689,13.0,202.59930456970687,110.0382397528667,185,61,Nenhuma,0.8
258,19.705185977239747,30,413.5587194779686,49.55294539685411,490.35244588802993,209.48438949427918,451,129,Nenhuma,0.8
261,19.934316046742534,1,364.47894071410747,30.01506873454126,407.78243866653696,128.0797170963807,386,79,Nenhuma,0.8
261,19.934316046742534,2,33.27062568003622,88.1671726938153,86.7506970989546,233.19589909452145,60,160,Nenhuma,0.8
261,19.934316046742534,3,106.85295087438627,51.35643107552286,171.00043982982078,178.17480614394734,138,114,Nenhuma,0.8
261,19.934316046742534,10,524.2593150394562,163.83895672123953,588.795743318191,286.6290847610456,556,225,Nenhuma,0.8
261,19.934316046742534,12,328.60053136863246,160.77012312921136,478.5430536395752,355.0557430296624,403,257,Nenhuma,0.8
261,19.934316046742534,26,472.8877051429287,223.18150701397943,581.9349926841487,356.43948770472707,527,289,Nenhuma,0.8
261,19.934316046742534,29,168.9111518611446,13.0,202.26765395531305,110.04992714654561,185,61,Nenhuma,0.8
261,19.934316046742534,30,414.231652798886,53.62946311878727,491.57146556362517,215.98216505884716,452,134,Nenhuma,0.8
264,20.16344611624532,1,365.7405473670776,29.711324111378495,406.4636903516984,122.80408117141855,386,76,Nenhuma,0.8
264,20.16344611624532,2,33.327825515200516,88.1872640146836,86.84994001824273,233.3322995884359,60,160,Nenhuma,0.8
264,20.16344611624532,3,107.35579784676591,51.14241651870341,171.08030654650096,178.1175832888348,139,114,Nenhuma,0.8
264,20.16344611624532,10,535.7545578088968,171.94473479421293,599.7777522806705,293.7582826137529,567,232,Nenhuma,0.8
264,20.16344611624532,12,321.9654920215412,149.89052179714787,475.5064572654717,354.35670653146167,398,252,Nenhuma,0.8
264,20.16344611624532,26,459.9313792213244,225.69600742464178,569.1877308539412,356.8584736229211,514,291,Nenhuma,0.8
264,20.16344611624532,29,168.24914689775437,13.0,201.98087862034208,110.74738892500908,185,61,Nenhuma,0.8
264,20.16344611624532,30,409.2995769830377,57.71592945380657,489.8098482968153,228.73878262449648,449,143,Nenhuma,0.8
267,20.39257618574811,1,363.47934517834267,28.891054934293876,403.6653245516676,120.75646760314028,383,74,Nenhuma,0.8
267,20.39257618574811,3,108.01860652760736,51.0592850314332,170.6567909126935,176.10810387605503,139,113,Nenhuma,0.8
267,20.39257618574811,10,547.2498009018166,180.05051286718634,610.7597609196708,300.8874804664602,579,240,Nenhuma,0.8
267,20.39257618574811,12,320.55728223951985,142.49709476250692,475.38108029462234,354.07799987321175,397,248,Nenhuma,0.8
267,20.39257618574811,26,436.7607595697004,228.57144519270952,546.437574333348,357.0044557490828,491,292,Nenhuma,0.8
267,20.39257618574811,29,167.49448751461716,12.313185204560824,201.72880426666723,110.99083483631058,184,61,Nenhuma,0.8
267,20.39257618574811,30,411.71407226627326,61.34477477045675,498.5982936304964,245.90741865002622,455,153,Nenhuma,0.8
270,20.6217062552509,1,361.21813944184464,28.070785757209258,400.8669622993998,118.70885403486201,381,73,Nenhuma,0.8
270,20.6217062552509,3,107.88591291632635,51.07871988601184,170.46719741665476,176.01570468079342,139,113,Nenhuma,0.8
270,20.6217062552509,12,328.46748377839555,134.63265523849037,473.6999045015018,339.4126593212157,401,237,Nenhuma,0.8
270,20.6217062552509,26,400.57653107079926,232.25725006527267,512.4127229972335,357.0502701949477,456,294,Nenhuma,0.8
270,20.6217062552509,29,167.0794756545372,12.740817957574471,201.121133352476,110.39239224546176,184,61,Nenhuma,0.8
270,20.6217062552509,30,414.1285680213228,64.97362008710692,507.38673849236375,263.07605467555595,460,164,Nenhuma,0.8
273,20.850836324753686,1,358.9569301575835,27.25051658012464,398.0686035948951,116.66124046658373,378,71,Nenhuma,0.8
273,20.850836324753686,3,107.75321851634449,51.09815474059048,170.27760470931685,175.9233054855318,139,113,Nenhuma,0.8
273,20.850836324753686,12,328.82308776740024,130.4265022193166,469.8490213948774,332.8424500969598,399,231,Nenhuma,0.8
273,20.850836324753686,26,401.6046815932415,241.0238065562103,507.1498818790184,357.74411034051286,454,299,Nenhuma,0.8
273,20.850836324753686,29,167.26874138995464,12.905493211512841,201.25871714373238,110.15887872204397,184,61,Nenhuma,0.8
273,20.850836324753686,30,416.54306424818617,68.6024654037571,516.1751828824171,280.24469070108574,466,174,Nenhuma,0.8
276,21.079966394256473,3,106.09485017957954,52.71291446377892,168.47073694074078,176.82170206152222,137,114,Nenhuma,0.8
276,21.079966394256473,12,337.26420194831724,127.03889826056647,473.64024607748775,325.1754359314999,405,226,Nenhuma,0.8
276,21.079966394256473,26,395.4575027281426,255.2070602560326,490.7994772026051,357.9879786296352,443,306,Nenhuma,0.8
276,21.079966394256473,29,167.32664298580102,12.967390980323984,201.34813227855733,110.06897169635084,184,61,Nenhuma,0.8
279,21.30909646375926,3,105.81786489219229,52.89459886864969,168.10578733523573,176.83006990843495,136,114,Nenhuma,0.8
279,21.30909646375926,12,349.48573884065405,122.00853179950617,480.43751073867907,317.71062255163025,414,219,Nenhuma,0.8
279,21.30909646375926,26,369.18940997663606,273.67019445366486,454.4193014119588,358.0584109864975,411,315,Nenhuma,0.8
279,21.30909646375926,29,167.8125728788974,12.990507130790839,201.60799526734036,109.36336448528692,184,61,Nenhuma,0.8
282,21.538226533262048,3,105.54087840623158,53.07628327352045,167.74083892830413,176.83843775534768,136,114,Nenhuma,0.8
282,21.538226533262048,12,355.2382365172729,116.3401143056325,481.7522628794629,310.36613221168056,418,213,Nenhuma,0.8
282,21.538226533262048,26,362.3689659969669,283.9238330933836,439.8842064904298,357.3076152226129,401,320,Nenhuma,0.8
282,21.538226533262048,29,167.24218249581065,12.9989590367786,201.1348712810774,109.09900352347825,184,61,Nenhuma,0.8
285,21.767356602764835,3,105.26389072169742,53.25796767839122,167.37589171994597,176.84680560226042,136,115,Nenhuma,0.8
285,21.767356602764835,12,364.09821521805554,109.77048327628516,479.98720799161975,291.22521321409147,422,200,Nenhuma,0.8
285,21.767356602764835,26,336.20018663061694,283.5360623954129,417.18749245899835,357.837753876835,376,320,Nenhuma,0.8
285,21.767356602764835,29,167.27214399311237,13.001849048675886,201.3962439673348,109.00335439199009,184,61,Nenhuma,0.8
288,21.996486672267626,2,12.804845780384465,88.98218854136982,67.35423639160545,233.03888721426821,40,161,Nenhuma,0.8
288,21.996486672267626,12,361.55689809086346,102.81941913380007,477.5009428748647,290.81334401988096,419,196,Nenhuma,0.8
288,21.996486672267626,26,308.8411609956246,274.1148425876401,399.82481986969077,357.275083055074,354,315,Nenhuma,0.8
288,21.996486672267626,29,167.5749068190026,13.002669512764214,201.88278516148043,109.63731668605053,184,61,Nenhuma,0.8
291,22.225616741770413,2,11.492038340597546,89.0451599542402,66.03306098371648,233.08166891142105,38,161,Nenhuma,0.8
291,22.225616741770413,12,366.74937409315737,99.09743413760324,480.3067424321266,288.09429547407296,423,193,Nenhuma,0.8
291,22.225616741770413,26,289.22835209520315,272.33963163410465,382.5615319586674,357.0890286765289,335,314,Nenhuma,0.8
291,22.225616741770413,29,167.53243164824835,13.00275366766654,201.56724071283958,108.55096881637832,184,60,Nenhuma,0.8
294,22.4547468112732,1,362.5703414109267,31.756054054695007,405.32770977415197,124.47282795253201,383,78,Nenhuma,0.8
294,22.4547468112732,2,13.779866327029268,96.18176148017304,66.7664858078493,233.0254480694292,40,164,Nenhuma,0.8
294,22.4547468112732,12,372.35565035551343,97.24245755008697,482.86032848149546,285.92352034018126,427,191,Nenhuma,0.8
294,22.4547468112732,26,281.52145059883804,276.1976134301107,372.6477678231214,357.69198394587954,327,316,Nenhuma,0.8
294,22.4547468112732,29,168.00089301245083,13.002541724072998,200.9706339878465,104.80877961938242,184,58,Nenhuma,0.8
294,22.4547468112732,36,121.32169777341606,97.07372956359987,273.2096344252933,292.0610156468633,197,194,Nenhuma,0.8
297,22.683876880775987,1,361.84246153979745,31.698692319164856,404.44221523872307,124.07387256338438,383,77,Nenhuma,0.8
297,22.683876880775987,2,12.883866541683876,96.94398218049595,65.58753954009171,233.0584430723605,39,165,Nenhuma,0.8
297,22.683876880775987,12,385.79639538997793,92.78878130224805,488.8393730175493,272.06476010331846,437,182,Nenhuma,0.8
297,22.683876880775987,26,286.04417557446124,289.17848136448805,365.6514657175103,357.9200742149168,325,323,Nenhuma,0.8
297,22.683876880775987,29,167.37723663025054,13.002213489541575,201.55554918413446,108.13306229877631,184,60,Nenhuma,0.8
297,22.683876880775987,36,84.146633450507,113.22205865564091,246.08051034307732,324.02152615573544,165,218,Nenhuma,0.8
300,22.913006950278774,1,361.1145813544832,31.641330583634705,403.5567210174791,123.67491717423675,382,77,Nenhuma,0.8
300,22.913006950278774,2,13.000101070027572,90.74437738190446,67.87717200545792,232.218680855288,40,161,Nenhuma,0.8
300,22.913006950278774,3,112.64581710758426,56.87818489480122,173.59886440449094,178.9092341838384,143,117,Nenhuma,0.8
300,22.913006950278774,12,394.2672800971937,87.99032797092839,493.58337338095976,266.31060244649393,443,177,Nenhuma,0.8
300,22.913006950278774,26,289.6382160192986,298.8312418799935,362.0354668040141,357.99909109254327,325,328,Nenhuma,0.8
300,22.913006950278774,29,166.8769825189606,13.659858163872208,201.38693277691485,109.33206995071339,184,61,Nenhuma,0.8
300,22.913006950278774,36,59.98953649200577,122.03329243019084,221.82210415087462,335.6973600571952,140,228,Nenhuma,0.8
303,23.14213701978156,1,356.8407331816727,31.09095186901063,402.79128021075735,131.48550234683293,379,81,Nenhuma,0.8
303,23.14213701978156,2,13.107985462993156,89.56598200369537,71.36712563183046,237.42528561430424,42,163,Nenhuma,0.8
303,23.14213701978156,3,112.61785738308892,57.08288774817409,172.2719689200863,176.93863691637648,142,117,Nenhuma,0.8
303,23.14213701978156,12,392.7001253160746,80.38986592387877,489.7307446107252,261.7082199476937,441,171,Nenhuma,0.8
303,23.14213701978156,26,280.7302289759227,303.55322297652185,347.44409984119255,358.07604152387495,314,330,Nenhuma,0.8
303,23.14213701978156,29,166.7536656973044,13.911572432310166,201.26109861317948,109.13448713443243,184,61,Nenhuma,0.8
303,23.14213701978156,36,44.15349428658715,127.84115144012414,202.99985504136035,340.20596514425034,123,234,Nenhuma,0.8
306,23.371267089284352,1,356.54145408454315,32.31436669276937,402.0156924815136,132.60794775823067,379,82,Nenhuma,0.8
306,23.371267089284352,2,12.480522360415442,89.41523323824646,71.00801680067511,237.9570129037018,41,163,Nenhuma,0.8
306,23.371267089284352,3,112.95796203130365,57.457599677195894,172.4021104877706,176.8932553537492,142,117,Nenhuma,0.8
306,23.371267089284352,12,399.83814330389333,73.10212162104621,492.2479069030225,249.5984117736732,446,161,Nenhuma,0.8
306,23.371267089284352,26,271.82226221155946,308.27520407305013,332.85271259935837,358.1529919552066,302,333,Nenhuma,0.8
306,23.371267089284352,29,166.74808335472073,13.340824822329033,201.84426400334314,109.71975459787254,184,61,Nenhuma,0.8
306,23.371267089284352,36,24.58108789797079,131.06674998735593,186.2595284125756,352.27745515118477,105,241,Nenhuma,0.8
309,23.60039715878714,1,356.2392085827698,32.7707930632884,400.65929580420294,131.04986237814188,378,81,Nenhuma,0.8
309,23.60039715878714,2,11.853061799415155,89.26448447279755,70.64890542794231,238.48874019309937,41,163,Nenhuma,0.8
309,23.60039715878714,3,113.29806359879538,57.8323116062177,172.53225513617795,176.8478737911219,142,117,Nenhuma,0.8
309,23.60039715878714,12,405.01619937002823,69.24259146156376,491.79434771475826,237.1957646148728,448,153,Nenhuma,0.8
309,23.60039715878714,26,262.9143157262088,312.9971851695784,318.26130507851144,358.2299423865382,290,335,Nenhuma,0.8
309,23.60039715878714,29,167.73711634953696,13.1244536556745,203.05415901859317,109.93725054728844,185,61,Nenhuma,0.8
309,23.60039715878714,36,13.124289252371454,135.95953620158213,173.6977270420016,359.46574103233934,93,247,Nenhuma,0.8
312,23.829527228289926,1,357.2631348924698,31.62279012517044,401.06139504274455,129.77841889716288,379,80,Nenhuma,0.8
312,23.829527228289926,2,11.22560377999229,89.11373570734864,70.28979151363211,239.02046748249697,40,164,Nenhuma,0.8
312,23.829527228289926,3,113.63816208556409,58.20702353523951,172.6624028653083,176.80249222849463,143,117,Nenhuma,0.8
312,23.829527228289926,12,405.47839666362916,68.08157771340467,488.0143171053797,230.8422055194871,446,149,Nenhuma,0.8
312,23.829527228289926,29,167.81558479168808,13.041473326055296,203.1557019020877,110.01603895461204,185,61,Nenhuma,0.8
312,23.829527228289926,36,8.122719099047131,138.90182903887137,164.82446960600646,360.6259061655893,86,249,Nenhuma,0.8
315,24.058657297792713,1,357.04982419017665,31.85083293550553,401.20627943395004,131.9300081315196,379,81,Nenhuma,0.8
315,24.058657297792713,12,412.3627350975859,67.86478588852512,487.8334711351898,219.31571615118295,450,143,Nenhuma,0.8
315,24.058657297792713,29,168.05039234240485,13.010182659148775,202.9842789988445,109.38209233097348,185,61,Nenhuma,0.8
315,24.058657297792713,36,9.766595639481409,141.06315433330116,161.81360270512474,360.0902182950976,85,250,Nenhuma,0.8
318,24.2877873672955,1,356.8724874241957,31.938084363845157,401.4009617638086,134.04158834358515,379,82,Nenhuma,0.8
318,24.2877873672955,2,6.533270950493659,78.09458935616581,73.42431145605431,253.6177911498602,39,165,Nenhuma,0.8
318,24.2877873672955,12,411.07146232301386,61.83821148037832,485.759046975927,214.7822779910058,448,138,Nenhuma,0.8
318,24.2877873672955,29,167.8086902035293,12.998806009430552,202.58305724906054,109.13795841323864,185,61,Nenhuma,0.8
318,24.2877873672955,36,-7.214948400307279,146.61211325631723,152.10933374924372,376.12234712378415,72,261,Nenhuma,0.8
318,24.2877873672955,38,404.03033559045866,63.2368413561445,431.1245222193281,137.89817529676336,417,100,Nenhuma,0.8
321,24.516917436798288,1,357.9630865730947,31.97238661591954,401.66616945822443,132.23009826421986,379,82,Nenhuma,0.8
321,24.516917436798288,2,5.5219509674529945,77.00057572160311,73.48561296306755,255.34064006196564,39,166,Nenhuma,0.8
321,24.516917436798288,3,99.60093247799024,44.98995958378748,166.8655758391597,178.84931200773326,133,111,Nenhuma,0.8
321,24.516917436798288,12,411.9731454576044,57.81708528691057,486.9709969099911,212.68285075392458,449,135,Nenhuma,0.8
321,24.516917436798288,29,167.73591260074025,12.995040306545079,202.40996637134708,109.04537345117703,185,61,Nenhuma,0.8
321,24.516917436798288,36,-13.487224822705215,104.13841144008765,164.23099870947988,363.1448440521949,75,233,Nenhuma,0.8
321,24.516917436798288,38,400.4537632834379,51.3893801568063,431.2426525647139,136.95324463990346,415,94,Nenhuma,0.8
321,24.516917436798288,39,297.60174259579145,307.32266788123775,385.3818606949371,359.0,341,333,Nenhuma,0.8
324,24.74604750630108,1,357.80931865493943,31.98652279061767,401.7432163064176,132.1649453622564,379,82,Nenhuma,0.8
324,24.74604750630108,2,4.510644744263004,75.90656208704041,73.54690071023012,257.0634889740711,39,166,Nenhuma,0.8
324,24.74604750630108,3,98.23006506260828,43.37297106745166,166.7882363622507,178.99912143749472,132,111,Nenhuma,0.8
324,24.74604750630108,12,404.67020507117167,53.82364060843959,478.1821833635769,206.1395125617761,441,129,Nenhuma,0.8
324,24.74604750630108,29,167.52091049295188,12.332895553782578,202.53111375990102,109.67195141982009,185,61,Nenhuma,0.8
324,24.74604750630108,36,-15.591605351620316,99.13437375561531,163.69972752691223,362.72049046895256,74,230,Nenhuma,0.8
324,24.74604750630108,38,398.91743989034273,47.09784270558269,430.87304944211706,135.90408255447528,414,91,Nenhuma,0.8
324,24.74604750630108,39,297.2107058597349,305.83208321282325,387.1848969820599,358.99999999999994,342,332,Nenhuma,0.8
327,24.975177575803865,1,357.90999734463145,32.65125541845666,400.9862597972254,130.15494447324548,379,81,Nenhuma,0.8
327,24.975177575803865,2,6.13143004176127,91.43132138726088,73.35724704134776,260.60867528906084,39,176,Nenhuma,0.8
327,24.975177575803865,3,97.77450484110206,45.39437804950214,166.08632967147344,179.05156388926264,131,112,Nenhuma,0.8
327,24.975177575803865,12,397.9873049426845,51.86411259195002,465.1741521494825,195.2327755530178,431,123,Nenhuma,0.8
