Camera_ID,Camera_Name,Frame,Timestamp,Track_ID,X1,Y1,X2,Y2,Center_X,Center_Y,Zone,Zone_Right_Dur,Zone_Left_Dur,Crossed_Line,Confidence,Motion_Detected
camera_1,Câmera Principal,246,12.3,2,990.2515000641572,367.6478984634956,1246.453846841161,705.9743668682065,1118,638,Inferior Direita,0.8500000000000014,0,False,0.8,True
camera_1,Câmera Principal,247,12.35,2,983.3776403373432,373.36733032267335,1249.423104754148,720.131242175242,1116,650,Inferior Direita,0.9000000000000004,0,False,0.8,True
camera_1,Câmera Principal,248,12.4,2,971.5797693719711,378.5915512830502,1256.0475009305696,747.0063587676473,1113,673,Inferior Direita,0.9500000000000011,0,False,0.8,True
camera_1,Câmera Principal,249,12.45,2,969.3359415208245,385.58864712127985,1264.2978403268105,763.4141384756779,1116,687,Inferior Direita,1.0,0,False,0.8,True
camera_1,Câmera Principal,250,12.5,2,965.5335544210443,395.8719708897555,1268.1749703732798,779.9157334865106,1116,703,Inferior Direita,1.0500000000000007,0,False,0.8,True
camera_1,Câmera Principal,251,12.55,2,960.4723105095425,401.56059428106715,1267.6311365988174,785.9554339343083,1114,709,Inferior Direita,1.1000000000000014,0,False,0.8,True
camera_1,Câmera Principal,252,12.6,2,944.169837260829,408.72047516107136,1247.2866960517306,787.8930723626311,1095,712,Inferior Direita,1.1500000000000004,0,False,0.8,True
camera_1,Câmera Principal,253,12.65,2,932.1389743162616,411.18016603726085,1229.7009160335624,782.9659062029216,1080,708,Inferior Direita,1.200000000000001,0,False,0.8,True
camera_1,Câmera Principal,254,12.7,2,925.1508171173772,417.8053500568778,1218.5615995167364,783.4078273014009,1071,710,Inferior Direita,1.25,0,False,0.8,True
camera_1,Câmera Principal,255,12.75,2,920.1804567395268,422.0348792659281,1212.520228223435,785.2906506329434,1066,712,Inferior Direita,1.3000000000000007,0,False,0.8,True
camera_1,Câmera Principal,256,12.8,2,918.3284715394547,429.35739147755226,1208.7000164929145,788.4157836199245,1063,716,Inferior Direita,1.3500000000000014,0,False,0.8,True
camera_1,Câmera Principal,256,12.8,3,1155.8243779689299,135.25096056483326,1361.9682241027378,425.9076896278841,1258,367,Fora das Zonas,0.0,0,False,0.8,True
camera_1,Câmera Principal,257,12.85,2,913.7588694649198,436.51666353215205,1200.9615726013767,788.0166916597354,1057,717,Inferior Direita,1.4000000000000004,0,False,0.8,True
camera_1,Câmera Principal,257,12.85,3,1154.8085949407757,141.13413537912118,1359.5746724581113,429.4017800574146,1257,371,Fora das Zonas,0.0,0,True,0.8,True
camera_1,Câmera Principal,258,12.9,2,910.8760156291607,445.618360980144,1197.7024057948204,792.3083978410705,1054,722,Inferior Direita,1.450000000000001,0,False,0.8,True
camera_1,Câmera Principal,258,12.9,3,1146.614461662065,146.00801692925697,1356.4531515015237,441.52273738077656,1251,382,Fora das Zonas,0.0,0,False,0.8,True
